polygon_id,lon,lat
0,-79.85580444335938,19.68708038330078
0,-79.85836029052734,19.68708038330078
0,-79.85922241210938,19.68621826171875
0,-79.86000061035156,19.686248779296875
0,-79.86083221435547,19.687110900878906
0,-79.8616943359375,19.686248779296875
0,-79.86419677734375,19.686279296875
0,-79.86502838134766,19.68541717529297
0,-79.8733901977539,19.68541717529297
0,-79.87419128417969,19.684555053710938
0,-79.87921905517578,19.684585571289062
0,-79.87999725341797,19.6837158203125
0,-79.88333129882812,19.683746337890625
0,-79.88419342041016,19.682891845703125
0,-79.88835906982422,19.68291473388672
0,-79.88922119140625,19.682052612304688
0,-79.89419555664062,19.682022094726562
0,-79.89544677734375,19.683303833007812
1,-80.0,19.707077026367188
1,-79.99833679199219,19.7078857421875
1,-79.99749755859375,19.7078857421875
1,-79.99669647216797,19.70874786376953
1,-79.99588775634766,19.70874786376953
1,-79.99500274658203,19.709579467773438
1,-79.99336242675781,19.709579467773438
1,-79.9925308227539,19.71038818359375
1,-79.99089050292969,19.71044158935547
1,-79.98916625976562,19.71202850341797
1,-79.98583221435547,19.712051391601562
1,-79.98505401611328,19.712860107421875
1,-79.98332977294922,19.712921142578125
1,-79.98249816894531,19.713722229003906
1,-79.9800033569336,19.71369171142578
1,-79.97916412353516,19.714553833007812
1,-79.97666931152344,19.714523315429688
1,-79.97589111328125,19.713722229003906
1,-79.97252655029297,19.713775634765625
1,-79.97172546386719,19.712921142578125
1,-79.97003173828125,19.712890625
1,-79.96916961669922,19.712081909179688
1,-79.967529296875,19.712081909179688
1,-79.96585845947266,19.710418701171875
1,-79.96499633789062,19.71038818359375
1,-79.96338653564453,19.708724975585938
1,-79.9625244140625,19.708724975585938
1,-79.9612808227539,19.707504272460938
1,-79.96125030517578,19.702529907226562
1,-79.96208190917969,19.70166778564453
1,-79.96211242675781,19.699996948242188
1,-79.9625244140625,19.699615478515625
1,-79.96330261230469,19.699615478515625
1,-79.96588897705078,19.69708251953125
1,-79.96672058105469,19.697021484375
1,-79.967529296875,19.696250915527344
1,-79.97836303710938,19.696250915527344
1,-79.97914123535156,19.697052001953125
1,-79.9858627319336,19.697021484375
1,-79.98666381835938,19.696250915527344
1,-79.99085998535156,19.696197509765625
1,-79.99169158935547,19.695419311523438
1,-79.9941635131836,19.695358276367188
1,-79.99502563476562,19.694549560546875
1,-79.99752807617188,19.694580078125
1,-79.99835968017578,19.6937255859375
1,-80.0,19.692916870117188
1,-80.00166320800781,19.69207763671875
1,-80.00252532958984,19.69207763671875
1,-80.00338745117188,19.69122314453125
1,-80.00416564941406,19.69122314453125
1,-80.0050277709961,19.690414428710938
1,-80.00666809082031,19.690444946289062
1,-80.00753021240234,19.68958282470703
1,-80.00922393798828,19.68958282470703
1,-80.01000213623047,19.688720703125
1,-80.0108642578125,19.688720703125
1,-80.0116958618164,19.687889099121094
1,-80.01333618164062,19.687889099121094
1,-80.01422119140625,19.68708038330078
1,-80.01502990722656,19.68708038330078
1,-80.0158920288086,19.686248779296875
1,-80.01669311523438,19.686248779296875
1,-80.01752471923828,19.685386657714844
1,-80.0191650390625,19.685386657714844
1,-80.02002716064453,19.684524536132812
1,-80.02172088623047,19.684555053710938
1,-80.02249908447266,19.683746337890625
1,-80.0241928100586,19.683692932128906
1,-80.0250015258789,19.68291473388672
1,-80.02586364746094,19.68291473388672
1,-80.02669525146484,19.682052612304688
1,-80.02755737304688,19.682052612304688
1,-80.0291976928711,19.680389404296875
1,-80.03083038330078,19.680419921875
1,-80.03169250488281,19.679550170898438
1,-80.03253173828125,19.679550170898438
1,-80.03338623046875,19.678749084472656
1,-80.03416442871094,19.678695678710938
1,-80.03666687011719,19.676193237304688
1,-80.03752899169922,19.676193237304688
1,-80.03922271728516,19.674606323242188
1,-80.04000091552734,19.674606323242188
1,-80.04086303710938,19.673751831054688
1,-80.04164123535156,19.673751831054688
1,-80.0433578491211,19.67205810546875
1,-80.04916381835938,19.672080993652344
1,-80.05085754394531,19.673751831054688
1,-80.05249786376953,19.673690795898438
1,-80.05339050292969,19.674560546875
1,-80.05419158935547,19.674560546875
1,-80.0550308227539,19.675384521484375
1,-80.0566635131836,19.675384521484375
1,-80.05752563476562,19.674583435058594
1,-80.05999755859375,19.674530029296875
1,-80.06085968017578,19.673751831054688
1,-80.06163787841797,19.673751831054688
1,-80.06541442871094,19.669967651367188
1,-80.06541442871094,19.669113159179688
1,-80.06627655029297,19.668304443359375
1,-80.06622314453125,19.665802001953125
1,-80.06749725341797,19.664581298828125
1,-80.06913757324219,19.66461181640625
1,-80.06999969482422,19.66374969482422
1,-80.07252502441406,19.66374969482422
1,-80.07333374023438,19.662918090820312
1,-80.07416534423828,19.662918090820312
1,-80.07583618164062,19.66124725341797
1,-80.07666778564453,19.66124725341797
1,-80.07919311523438,19.65875244140625
1,-80.08002471923828,19.65875244140625
1,-80.08080291748047,19.657882690429688
1,-80.0816650390625,19.657882690429688
1,-80.0824966430664,19.6571044921875
1,-80.08422088623047,19.6571044921875
1,-80.08499908447266,19.65625
1,-80.08916473388672,19.656280517578125
1,-80.09002685546875,19.657081604003906
1,-80.09166717529297,19.657028198242188
1,-80.09255981445312,19.657882690429688
1,-80.10169219970703,19.657882690429688
1,-80.10255432128906,19.657081604003906
1,-80.11000061035156,19.657058715820312
1,-80.11211395263672,19.659133911132812
1,-80.11211395263672,19.6624755859375
1,-80.11125183105469,19.663330078125
1,-80.11125183105469,19.664138793945312
1,-80.11003112792969,19.665390014648438
1,-80.10916900634766,19.665390014648438
1,-80.10747528076172,19.667083740234375
1,-80.10669708251953,19.667083740234375
1,-80.10624694824219,19.667495727539062
1,-80.10624694824219,19.66827392578125
1,-80.1046142578125,19.669998168945312
1,-80.1046142578125,19.670806884765625
1,-80.10169219970703,19.673721313476562
1,-80.100830078125,19.673721313476562
1,-80.0999755859375,19.674583435058594
1,-80.09919738769531,19.674560546875
1,-80.09833526611328,19.6754150390625
1,-80.0975570678711,19.6754150390625
1,-80.09669494628906,19.676223754882812
1,-80.09586334228516,19.67627716064453
1,-80.09500122070312,19.677078247070312
1,-80.09416961669922,19.67705535888672
1,-80.09249877929688,19.678726196289062
1,-80.09085845947266,19.678726196289062
1,-80.08916473388672,19.680419921875
1,-80.0875244140625,19.680419921875
1,-80.086669921875,19.68122100830078
1,-80.08502960205078,19.68122100830078
1,-80.08422088623047,19.682052612304688
1,-80.08333587646484,19.682052612304688
1,-80.0824966430664,19.68291473388672
1,-80.08086395263672,19.68291473388672
1,-80.0800552368164,19.68377685546875
1,-80.07836151123047,19.683746337890625
1,-80.07749938964844,19.684555053710938
1,-80.07666778564453,19.684555053710938
1,-80.07585906982422,19.68541717529297
1,-80.07502746582031,19.68541717529297
1,-80.07416534423828,19.686187744140625
1,-80.07330322265625,19.686187744140625
1,-80.07044219970703,19.689109802246094
1,-80.07044219970703,19.689971923828125
1,-80.069580078125,19.690826416015625
1,-80.069580078125,19.691635131835938
1,-80.0687484741211,19.69249725341797
1,-80.0687255859375,19.693359375
1,-80.06666564941406,19.695419311523438
1,-80.06502532958984,19.695388793945312
1,-80.06416320800781,19.696250915527344
1,-80.06253051757812,19.696250915527344
1,-80.06169128417969,19.697113037109375
1,-80.05913543701172,19.69708251953125
1,-80.05838775634766,19.697891235351562
1,-80.0550308227539,19.697921752929688
1,-80.05416870117188,19.69872283935547
1,-80.05330657958984,19.69872283935547
1,-80.05252838134766,19.6995849609375
1,-80.05088806152344,19.699554443359375
1,-80.0500259399414,19.700363159179688
1,-80.04586029052734,19.700393676757812
1,-80.04499816894531,19.701194763183594
1,-80.04166412353516,19.701248168945312
1,-80.04088592529297,19.7020263671875
1,-80.03166961669922,19.702110290527344
1,-80.03089141845703,19.701248168945312
1,-80.02749633789062,19.701217651367188
1,-80.02669525146484,19.70208740234375
1,-80.02336120605469,19.702056884765625
1,-80.02252960205078,19.702911376953125
1,-80.0183334350586,19.70288848876953
1,-80.01747131347656,19.703750610351562
1,-80.01422119140625,19.703720092773438
1,-80.01335906982422,19.70458221435547
1,-80.0108642578125,19.70458221435547
1,-80.01002502441406,19.705413818359375
1,-80.0058364868164,19.705413818359375
1,-80.00505828857422,19.706253051757812
1,-80.00250244140625,19.706253051757812
1,-80.0,19.707077026367188
